listing_id,state,user_id,category_id,title,description,creation_tsz,ending_tsz,original_creation_tsz,last_modified_tsz,price,currency_code,quantity,sku,tags,category_path,category_path_ids,materials,shop_section_id,featured_rank,state_tsz,url,views,num_favorers,shipping_template_id,processing_min,processing_max,who_made,is_supply,when_made,item_weight,item_weight_unit,item_length,item_width,item_height,item_dimensions_unit,is_private,recipient,occasion,style,non_taxable,is_customizable,is_digital,file_data,should_auto_renew,language,has_variations,taxonomy_id,taxonomy_path,used_manufacturer,is_vintage
658767463,active,100252069,69150433,"Rose Gold Striped Straws, Mimosa Bar Drink Stirrers","Paper drinking straws in rose gold and white stripes.  Perfect for mimosa bars or hot chocolate bar stirrers.

The perfect decor for a bridal shower, baby shower or other shabby chic style parties.  

Choose from a set of 12 straws or set of 24 straws

Each straw is approx 8 inches high.

Complete your whole party with EnFete - everything from champagne glasses to confetti balloons - all perfectly coordinated to help you throw your events with ease.  Check out the rest of the EnFete shop for boutique party supplies shipped right to your door.

Subscribe for updates, party tips, and free printables at:

https://pages.convertkit.com/ceba5cd529/b18dafea38",1572903836,1583358236,1542157806,1572903836,3.50,USD,11,"['HM-RGSTRAWS24', 'HM-RGSTRAWS12']","['Drink straws', 'party decor', 'baby shower', 'shabby chic', 'bridal shower', 'bachelorette', 'champagne straws', 'hot chocolate bar', 'mimosa bar', 'striped straws', 'drink stirrers', 'rose gold straws', 'hot cocoa stirrers']",['Supplies'],[69150433],"['rose gold and white paper straws', 'set of 12 or set of 24']",25201805,,1568757800,https://www.etsy.com/listing/658767463/rose-gold-striped-straws-mimosa-bar?utm_source=enfeteshop&utm_medium=api&utm_campaign=api,117,14,30193416802,1,3,someone_else,true,2010_2019,2,oz,10,8,3,in,False,,,,False,False,False,,False,en-US,True,562,['Craft Supplies & Tools'],False,False
749280347,active,100252069,69150433,Pink and Gold Star Paper Plates,"Are you planning a soiree to welcome baby, celebrate she said yes, or host a birthday bash? These pink and gold star paper plates have got you covered.  Use for a baby girl shower, or even a gender reveal (blue is also available in the shop, display some of each!)  They match our She Said Yes collection, and are perfect for a birthday bash - the perfect tableware for your elegant party. 

• 9&quot; Pink Paper Plates with Gold Foil Stars 
• 12 Paper Plates in a set
• Gold Foil
• Do Not Microwave

Oh baby plates, pink fringe napkins, and baking cups all available in the shop.  We have star shaped balloons and balloon arches.  So many options to complete your party in the shop.

Complete your WHOLE PARTY with EnFete - look around the shop for cups, plates, balloons, banners and cake toppers that match your event theme!  Oh baby napkins, balloons, banner, and games - all available!


Subscribe for updates, party tips, and free printables at:

https://pages.convertkit.com/ceba5cd529/b18dafea38",1572903835,1583358235,1572572375,1573185933,7.00,USD,11,['MI-BAB740'],"['baby girl shower', 'glam baby shower', 'oh baby shower', 'cake plates', 'gender reveal decor', 'bridal shower', 'she said yes', 'wedding shower', 'twinkle twinkle', 'celestial party', '9 inch plates', '1st birthday party', 'princess party']",['Supplies'],[69150433],['Paper'],25442713,,1572573253,https://www.etsy.com/listing/749280347/pink-and-gold-star-paper-plates?utm_source=enfeteshop&utm_medium=api&utm_campaign=api,4,2,30193416802,1,3,someone_else,true,2010_2019,5,oz,8,6,4,in,False,,,,False,False,False,,True,en-US,False,6855,"['Craft Supplies & Tools', 'Party & Gifting', 'Party Supplies', 'Tableware', 'Plates']",False,False
695691681,active,100252069,69150433,"Mimosa Bar, Gold Glittered Champagne Flutes, 12 Pack 5oz","Sleek and so very shapely! With the elegance of upscale glass and cost-effectiveness of plastic, these Gold Glitter Sprinkled Champagne flutes are perfect for weddings, mimosa bars, cocktails parties, bridal showers, and even for home use. Splayed base not only adds statuesque sophistication to these goblets but also give firm support to your refreshing beverages.

Our disposable Champagne flutes are an ideal alternative to real glasses since they make the clean-up time a breeze and avoid the hassle involving glass shattering and dish cleaning. 

Bases snap on.  Shipped unassembled.

Additional Information:

Product Material: Hard Plastic
Color: Clear with Gold Glitter
Product Size: 5 Oz
Width : 2 Inch
Height: 7 Inch
BPA Free: Yes
Eco-Friendly: Yes
Bio-Degradable: Yes
WARNING: Not Microwave or Dishwasher Safe

See shop for Silver and Blush Glitter options as well.  Matching cocktail glasses also available.

Bases snap on to tops. (please note these do NOT fit on the Bubbles Prosecco stand- sorry!)

Complete your WHOLE party with EnFete!  See the complete line of plates, cups, banners, balloons, party favors, and backdrops.  Get everything you need in one shop!

Subscribe to receive info on new items & sales, party tips, and free printables at:

https://pages.convertkit.com/ceba5cd529/b18dafea38",1572903831,1583358231,1554242272,1572903831,6.25,USD,53,['PLST_CU0057_CLRG'],"['mimosa bar', 'champagne flutes', 'wedding glassware', 'glittered glasses', 'baby girl shower', 'wedding toast', 'wedding reception', 'disposable drinkware', 'cocktail glasses', 'oh baby', 'bridal shower', 'disposable stemware', 'she said yes']",['Supplies'],[69150433],['Plastic'],25442713,,1557738915,https://www.etsy.com/listing/695691681/mimosa-bar-gold-glittered-champagne?utm_source=enfeteshop&utm_medium=api&utm_campaign=api,578,51,30193416802,1,3,someone_else,true,2010_2019,14,oz,9,5,3,in,False,,,,False,True,False,,True,en-US,False,6854,"['Craft Supplies & Tools', 'Party & Gifting', 'Party Supplies', 'Tableware', 'Cups']",False,False
721143755,active,100252069,69150433,Rainbow Balloon Garland Kit - 85 Balloons,"A great addition to any party - this rainbow balloon arch kit will be a focal point at any celebration! Coordinates with our whole line of unicorn and rainbow party supplies - perfect for a birthday, baby shower, or any other celebration.  Show pride!

Our great balloon arches are sure to get your guests talking and will be a great addition when decorating your venue. 


Our multi-balloon arch has 85 balloons which consists of - 5&quot; & 12&quot; balloons in the following colors, pink, purple, red, blue, green, yellow and orange and 4m (13 feet) balloon tape and glue dots.


This balloon arch is easy to set up.  You&#39;ll want a balloon pump (sold separately in the shop) and a lot about 1 - 1.5 hours to blow up balloons and assemble.  The balloon tape (which is a flexible plastic strip with holes down the length) is what allows the arch to have its form (no wireframe.)  You pull the balloon knots thru the holes and build your arch.  The tape can be cut and multiple smaller arrangements can be made.  You&#39;ll be surprised how easy it is!

Complete your whole party with EnFete.  Everything from cups and plates, to toppers, banners, and games - all perfectly coordinated to help you pull together the perfect party!

Subscribe for updates, party tips, and free printables at:

https://pages.convertkit.com/ceba5cd529/b18dafea38",1572896231,1583350631,1563054192,1572896231,41.50,USD,24,['GR-BA-304'],"['balloon arch kit', 'balloon backdrop', 'dramatic backdrop', 'birthday party decor', 'twinkle twinkle', 'DIY balloon bouquet', 'first birthday', 'rainbow balloons', 'pride balloons', 'balloon garland', 'rainbow arch', 'unicorn party', 'jo jo swia party']",['Supplies'],[69150433],['Latex'],20790664,,1563054193,https://www.etsy.com/listing/721143755/rainbow-balloon-garland-kit-85-balloons?utm_source=enfeteshop&utm_medium=api&utm_campaign=api,31,9,30193416802,1,3,someone_else,true,2010_2019,8,oz,8,8,3,in,False,,,,False,True,False,,True,en-US,False,6610,"['Craft Supplies & Tools', 'Party & Gifting', 'Party Supplies', 'Balloons']",False,False
495555086,active,100252069,69150367,Lumberjack One Buffalo Check Banner,"The perfect lumberjack first birthday banner!  Red and black buffalo plaid ONE on a craft pennant banner. Just the right banner for the little lumberjack or camping party theme. Check out the lumberjack party decorations category in my shop for additional woodland themed items! Perfect highchair first birthday banner. So sweet for your little lumberjack baby cakesmash!

Bunting spans approximately 4 feet. Banner flags are approximately 5 inches from top to bottom. 5 total flags.

Brown Craft Cardstock banner flags on a jute string. The ONE and two trees are cut from buffalo check cardstock in black and red buffalo check.  

Complete your whole party with EnFete – browse the shop to find matching boutique party supplies – everything from cups and plates, to banners and balloons.  Everything you need to put together a perfectly coordinated party.


Subscribe for updates, party tips, and free printables at:

https://pages.convertkit.com/ceba5cd529/b18dafea38",1572894688,1583349088,1485886068,1572899916,16.00,USD,3,['HM-LJONEBANNER'],"['lumberjack party', 'buffalo plaid', 'buffalo check', 'lumberjack birthday', 'lumberjack banner', '1st birthday', 'lumberjack baby', 'high chair banner', 'lumberjack one', 'first lumberjack', 'wild one', 'lumberjack theme', 'boy birthday']",['Paper Goods'],[69150367],"['red and black cardstock', 'craft brown cardstock', 'jute string']",20879105,,1543195455,https://www.etsy.com/listing/495555086/lumberjack-one-buffalo-check-banner?utm_source=enfeteshop&utm_medium=api&utm_campaign=api,395,46,36087637888,1,3,i_did,false,2010_2019,4,oz,8,4,2,in,False,,,"['Woodland', 'Primitive']",False,True,False,,False,en-US,False,1339,"['Paper & Party Supplies', 'Party Supplies', 'Party Décor', 'Garlands, Flags & Bunting']",False,False
680616454,active,100252069,69150433,Bride To Be Baking Cups,"Beautiful Bride to Be baking cups - perfect for an elegant bridal shower.

Our brand new food cups are perfect for baking cupcakes right in the oven. But don&#39;t limit yourself, there are so many great uses for them: add candy and wrap in cellophane for a holiday neighbor gift or party favor, cut up veggies and add dip for the perfect hors d&#39;oeuvres at a party, bake mini quiches, or fill with fun snacks! There are so many options with these adorable cups! 

You get 50 baking cups in each box set. 25 of 2 coordinating designs.

Please note there are very limited quantities of this item!


Complete your whole party with EnFete - shop for matching napkins, banners, cake toppers, balloons and more - everything you need to put together a perfectly coordinated event.",1572890991,1583345391,1553825811,1572890991,15.00,USD,4,['MI-BTB710'],"['blush bridal shower', 'she said yes', 'bridal shower favors', 'pink and gold shower', 'modern bridal shower', 'wedding shower', 'tiffany and co', 'bachelorette party', 'engagement party', 'from miss to mrs', 'team bride', 'bride to be', 'baking cups']",['Supplies'],[69150433],['Paper'],25191658,,1553825812,https://www.etsy.com/listing/680616454/bride-to-be-baking-cups?utm_source=enfeteshop&utm_medium=api&utm_campaign=api,32,3,30193416802,1,3,someone_else,true,2010_2019,8,oz,8,8,3,in,False,,,,False,False,False,,True,en-US,False,6512,"['Craft Supplies & Tools', 'Kitchen Supplies', 'Baking & Cake Decorations', 'Liners & Cups']",False,False
669211876,active,100252069,69150367,Rose Gold Christening Banner,"Finish off your venue with our cute &#39;Christening&#39; rose gold foiled backdrop and delight the guests. 

The rose gold foiling will make for a sophisticated backdrop! Family and friends will love taking photos to treasure forever in front of this gorgeous backdrop.

This backdrop comes on a string so is easily attached to walls, fireplaces, and furniture. 

Hang it with our rose gold oh baby confetti filled balloons to create a beautiful focal point.

Each pack contains one banner which is 5 feet in length. Comes with two - assembly required - rose gold tassels.

Complete your whole party - tons of matching rose gold items - balloons, cups, plates, napkins, and cutlery - all from EnFete.  Shop for everything in one place! 

Subscribe to receive info on new items & sales, party tips, and free printables at:

https://pages.convertkit.com/ceba5cd529/b18dafea38",1572888129,1583342529,1550117137,1572888129,10.00,USD,4,['GR-TW-832'],"['rose gold party', 'baby shower banner', 'shower for a boy', 'little girl shower', 'rose gold bunting', 'modern baby shower', 'banner for shower', 'baby shower backdrop', 'cake table', 'gift table banner', 'baptism decorations', 'christening banner', 'baby christening']",['Paper Goods'],[69150367],"['rose gold metallic foil banner', 'Christening bunting']",20641533,,1550173804,https://www.etsy.com/listing/669211876/rose-gold-christening-banner?utm_source=enfeteshop&utm_medium=api&utm_campaign=api,36,6,30193416802,1,3,someone_else,true,2010_2019,4,oz,8,8,2,in,False,,,,False,False,False,,True,en-US,False,1334,"['Paper & Party Supplies', 'Party Supplies', 'Party Décor', 'Banners & Signs']",False,False
642189406,active,100252069,69150367,Baby It&#39;s Cold Outside Printable Sign,"&lt;&lt;&lt;&lt; PLEASE READ BEFORE PLACING YOUR ORDER - THIS IS A DOWNLOAD ONLY - NO PHYSICAL PRODUCT WILL BE SHIPPED &gt;&gt;&gt;

Complete your entire Baby It&#39;s Cold Outside themed party in the shop.  While this is a digital file, we have fun party supplies in the shop to complete your party!

8.5 x 11 inch digitial download file - &quot;baby it&#39;s cold outside&quot; with silver &#39;glitter&#39; snowflakes  ( frame and watermark will not print on your download - for display purposes only) Have your guests sign the white areas for a unique guest book!

Please read and understand each product&#39;s description carefully as well as our shop policies before placing your order.

No changes will be made to the instant downloads. All sales are final. There are no refunds and/or exchanges on digital products.

► FILE FORMAT: PDF file. 

► OPEN PDF WITH LATEST VERSION OF ADOBE READER®!! It&#39;s a FREE Program you can download here: http://get.adobe.com/reader/

* This file cannot be edited in any other design software programs. 
* This listing does not include any color changes, layout changes, font 
   re-sizing, cropping of template, inserting of text or printing. It is ONLY for a digital download.
* Graphics are NOT editable.
* All designs are one sided.
* For copyright reasons, I have security protected the file, and it cannot be edited.


--------------------------------------------------------------------------------------------
FILE INCLUDES
--------------------------------------------------------------------------------------------
1. Baby It&#39;s Cold Outside Printable Sign in 8.5 x 11 inch PDF 


**HOW THIS WORKS**
--------------------------------------------------------------------------------------------
1.	INSTANTLY DOWNLOAD YOUR FILES
After payment, follow the link to your Etsy Download page (or find it on your Etsy Purchases page) and click on the Download Now button.

2.	OPEN YOUR FILES IN ADOBE READER
Files ONLY work in Adobe Reader! Make sure you have the latest full version installed – download it for FREE at http://get.adobe.com/reader/

► MAC users need to open files directly from Adobe Reader and NOT Preview.

4.	CHOOSE YOUR PAPER
This print is formatted to print on US Letter (8.5 x 11) size paper. I recommend printing on sturdy white card stock.

5.	PRINT YOUR FILES
Print at home or take files to a print shop (ex: FedEx or Staples). Please tell them to open the files in LATEST version of Adobe Reader. Any other programs will ask for a security code.

You CANNOT print the files as photos at a photo lab (they are not JPEG or photo file types) or at online photo print shops. 


--------------------------------------------------------------------------------------------
INSTRUCTIONS
--------------------------------------------------------------------------------------------
Along with your purchased file you will receive an Instructions page with your download together with frequently asked questions and solutions to common problems page (troubleshooting page).

--------------------------------------------------------------------------------------------
ENFETE TERMS OF USE
--------------------------------------------------------------------------------------------
This file is for personal use only. It is not to be used for commercial purposes. Your purchase is your acceptance of these terms. You may not copy, share, sell or distribute the file in any form. This listing includes digital files only. No physical items will be shipped. 

--------------------------------------------------------------------------------------------
REFUNDS AND EXCHANGES
--------------------------------------------------------------------------------------------
Items are digital and therefore Enfete cannot offer a refund or an exchange on items already emailed. 

If you have any issues with the file I am happy to help.

--------------------------------------------------------------------------------------------
© COPYRIGHTS
--------------------------------------------------------------------------------------------
All designs are © Copyright 2019 Enfete and their respective designers. All Rights Reserved.

Complete your whole party with EnFete – browse the shop to find matching boutique party supplies – everything from cups and plates, to banners and balloons.  Everything you need to put together a perfectly coordinated party.

Subscribe for updates, party tips, and free printables at:

https://pages.convertkit.com/ceba5cd529/b18dafea38",1572888092,1583342492,1541263722,1573249129,5.25,USD,100,[],"['printable', 'winter wedding sign', 'hot chocolate bar', 'hot cocoa bar', ""Baby It's Cold"", 'cocoa bar sign', 'winter baby shower', 'baby its cold sign', 'digital download', 'its cold outside', 'baby girl shower', 'baby boy shower', 'woodland baby shower']",['Paper Goods'],[69150367],['digital file'],24541661,,1541263723,https://www.etsy.com/listing/642189406/baby-its-cold-outside-printable-sign?utm_source=enfeteshop&utm_medium=api&utm_campaign=api,82,8,,,,i_did,false,2010_2019,,oz,,,,in,False,,,,False,False,True,1 PDF,True,en-US,False,1334,"['Paper & Party Supplies', 'Party Supplies', 'Party Décor', 'Banners & Signs']",False,False
665185226,active,100252069,68887494,"Treat Bags, Wedding Snack Bags","These gorgeous vintage white candy bags make the perfect addition to any wedding or party! Invite your family and friends to take some lovely treats home with them in these gorgeous paper bags. Perfect for a donut wall or candy buffet.

Set of 25  paper candy bags per pack - decorated beautifully with the word &quot;Treats&quot; in matte silver gray print.

7.5 inches (H) 

Food safe. 

CHECK OUT THE NEW DONUT WALLS IN THE SHOP!!!

Complete your whole party with EnFete - everything you need to put together a perfectly coordinated party.


Subscribe for updates, party tips, and free printables at:

https://pages.convertkit.com/ceba5cd529/b18dafea38",1572888074,1583342474,1548816686,1572892582,4.50,USD,21,['GR-BH-723'],"['baby shower', 'breakfast at tiffany', 'candy buffet bags', 'donut wall', 'birthday treats', 'bridal shower favors', 'donut party bags', 'candy bags', 'tiffany and co favor', 'snack bags', 'midnight snack', 'trick or treat bags', 'Halloween treats']",['Weddings'],[68887494],"['Set of 25 white bags', 'Treats imprinted in grey']",24541661,,1548972588,https://www.etsy.com/listing/665185226/treat-bags-wedding-snack-bags?utm_source=enfeteshop&utm_medium=api&utm_campaign=api,103,11,30193416802,1,3,someone_else,true,2010_2019,2,oz,6,6,0.5,in,False,,,,False,True,False,,True,en-US,False,1671,"['Weddings', 'Gifts & Mementos', 'Wedding Favors']",False,False
725533992,active,100252069,69150433,Halloween Party Balloon & Tails Set of 5- Black Confetti Bats,"Create a spook-tacular Halloween party with these creepy clear balloons filled with black bat confetti for a frightful addition to your event.

To make the confetti stick to the side of the balloons, we recommend inflating the balloon with helium BUT FIRST put a puff of air inside to allow static to build up. Shake the balloons vigirously once blown up to increase the amount of bats that stick to the sides
.
Each pack contains 5 clear balloons with black bat confetti inside.  Each balloon measures 12 inch each.

Black ribbon balloon tails are included, 5 tails at 3 feet each.  You won&#39;t find these anywhere else!

Available to ship approximately October 1st!

Felt Bats Garland, Halloween Party Fans Backdrop, and Halloween Paper napkins are both sold separately in the shop. More Halloween balloons available in the shop as well!

Subscribe for updates, party tips, and free printables at:
https://pages.convertkit.com/ceba5cd529/b18dafea38",1572888041,1583342441,1569369783,1572888041,10.00,USD,23,['GR-CI-119'],"['bat man', 'Halloween Decor', 'Fall Decorations', 'Halloween Party', 'Halloween Birthday', 'Birthday for a boy', 'Mantle Decorations', 'black and orange', 'balloon bouquet', 'balloon tails', 'black bat balloons', 'confetti balloons', 'Halloween wedding']",['Supplies'],[69150433],['Latex'],24541661,,1569369785,https://www.etsy.com/listing/725533992/halloween-party-balloon-tails-set-of-5?utm_source=enfeteshop&utm_medium=api&utm_campaign=api,31,3,36087637888,1,3,someone_else,true,2010_2019,4,oz,8,8,3,in,False,women,,"['Cottage Chic', 'Boho']",False,False,False,,False,en-US,False,6610,"['Craft Supplies & Tools', 'Party & Gifting', 'Party Supplies', 'Balloons']",False,False
686265630,active,100252069,69150367,Happy Birthday Letter Balloons Rose Gold,"HAPPY BIRTHDAY rose gold mylar letter balloons spelling out the birthday greeting.  Perfect for a photo booth backdrop, behind the birthday cake or in an entrance to an event!

A fun and eye-catching balloon bunting perfect for birthday parties! 

This rose gold balloon bunting spells out &quot;Happy Birthday&quot; and can be hung on string included in the pack - use with our rose gold fans and backdrops, and tableware to wow your party guests!

Pack includes 13 x 16&quot; balloons and clear string so balloons can be hung like bunting. No need for helium just a balloon pump or the straw included!

These balloons go perfectly with our pastel range including party tableware plus many more!

Balloons are shipped flat

Complete your whole party with EnFete – browse the shop to find matching boutique party supplies – everything from cups and plates, to banners and balloons.  Everything you need to put together a perfectly coordinated party.

Subscribe for updates, party tips, and free printables at:

https://pages.convertkit.com/ceba5cd529/b18dafea38",1572883579,1583337979,1555710596,1572883579,20.00,USD,20,['GR-PM-333'],"['mylar balloon letter', 'instagram photos', 'birthday banner', 'happy birthday', 'birthday for her', 'little girl birthday', '1st birthday photos', 'photo booth backdrop', 'birthday background', 'birthday balloons', 'rose gold balloons', 'her 30th birthday', 'letter balloons']",['Paper Goods'],[69150367],"['mylar happy birthday balloons', 'rose gold mylar']",20790664,,1555710661,https://www.etsy.com/listing/686265630/happy-birthday-letter-balloons-rose-gold?utm_source=enfeteshop&utm_medium=api&utm_campaign=api,9,5,30193416802,1,3,i_did,false,made_to_order,2,oz,15,12,3,in,False,,,,False,True,False,,False,en-US,False,1332,"['Paper & Party Supplies', 'Party Supplies', 'Party Décor', 'Backdrops & Props']",False,False
707264211,active,100252069,69150367,"Team Bride Balloons, Bride Tribe","This super cute hot pink foil &#39;Team Bride&#39; Balloons Bunting will be the talk amongst all the hen party tribe. Decorate your venue with this cute balloon bunting to create the perfect party atmosphere! Everyone will love taking photos in front of this centerpiece as it shines amongst the guests.  The perfect photo booth backdrop.

The  &#39;Team Bride&#39; letters are easily inflated with no helium needed! A straw is included to easily blow up the letters and then easily thread them on to string and hang the bunting on the wall.

Each pack contains 1 balloon bunting with 9 letter balloons. Letters measure 16&quot; with 6.5 feet of string included to hang!

Balloons are shipped flat.

Complete your whole party with EnFete – browse the shop to find matching boutique party supplies – everything from cups and plates, to banners and balloons.  Everything you need to put together a perfectly coordinated party.

Subscribe for updates, party tips, and free printables at:

https://pages.convertkit.com/ceba5cd529/b18dafea38",1572883550,1583337950,1558187342,1572883550,16.00,USD,20,['GR-BT-328'],"['mylar balloon letter', 'instagram photos', 'blush party decor', 'photo booth backdrop', 'bridal shower', 'team bride', 'balloon backdrop', 'bachelorette party', 'hot pink balloons', 'she said yes', 'future mrs', 'bride to be', 'bride squad']",['Paper Goods'],[69150367],['set of 9 16 inch high hot pink balloons'],20790664,,1558187342,https://www.etsy.com/listing/707264211/team-bride-balloons-bride-tribe?utm_source=enfeteshop&utm_medium=api&utm_campaign=api,17,4,30193416802,1,3,someone_else,true,2010_2019,3,oz,15,12,3,in,False,,,,False,True,False,,True,en-US,False,1332,"['Paper & Party Supplies', 'Party Supplies', 'Party Décor', 'Backdrops & Props']",False,False
556801866,active,100252069,69150433,"Stocking Name Tags, Monogram Wreath Decorations","Custom monograms with a first name, last name or word beneath.  Perfect to decorate your Christmas or holiday wreath, use for scrapbook or photo collages, or as a signature accent for centerpieces at a wedding.  Order them with names to add to stockings, use to make holiday cards, and so much more!  These are priced to include the design time for one piece, and you will notice that if you order multiples of the same name or word, the cost is very affordable!  

Currently available in textured red (shown), gold sparkle, silver sparkle and rose gold sparkle. +++Message me to request other colors!  

Each piece is APPROXIMATELY 4 * 4 inches.  Due to the variations in the length of names and size of monogram, they may vary slightly, but I will design it to be as close to this size as possible while still cutting accurately.

TO PURCHASE:
1) Total number of pieces that you want to purchase (this is the number of pieces of the SAME name of word.) 
2) Select color
3) Make sure you put the name or word in the personalization box!

REPEAT above if you want different colors or names!  Looks cute in combinations!


Check out the rest of the shop for more items to save on combined shipping from ONE shop :)
https://www.etsy.com/shop/enfete


+++ YES I can make custom items for your event!   I love custom orders and we can work together to customize the perfect products for your event.

I want your event to be just perfect!

Sign up for my mailing list at https://mailchi.mp/7f0df4f8c4a1/enfete (copy and paste the web address into your browser please :)


Subscribe for updates, party tips, and free printables at:

https://pages.convertkit.com/ceba5cd529/b18dafea38",1572883550,1583337950,1510162194,1572883550,10.00,USD,38,[],"['word confetti', 'script font letters', 'baby shower', 'wedding monogram', 'paper cutouts', 'Wreath Decorations', 'scrapbook supplies', 'stocking name tags', 'monogram for wreath', 'monogram cutouts', 'personalized wreath', 'last name confetti', 'wreath embellishment']",['Supplies'],[69150433],"['love and joy', 'rose gold cardstock', 'silver glitter', 'gold glitter', 'many other colors to choose from']",24541661,,1561220426,https://www.etsy.com/listing/556801866/stocking-name-tags-monogram-wreath?utm_source=enfeteshop&utm_medium=api&utm_campaign=api,66,4,46090112252,5,10,i_did,false,2010_2019,2,oz,6.5,6,0.25,in,False,girls,,"['Fantasy', 'Traditional']",False,True,False,,False,en-US,True,6891,"['Craft Supplies & Tools', 'Floral & Garden Supplies', 'Greenery & Gardening', 'Other Greenery', 'Wreaths']",False,False
682267593,active,100252069,69150433,"Oh Baby Balloons, Rose Gold Confetti Filled Balloons, Baby Shower Balloons, Sip and See Decor","&#39;Oh Baby&#39; rose gold confetti balloons are a great way to decorate any room. The rose gold confetti shines away inside the balloons adding sparkle to your baby shower. A stunning focal point - These balloons are very stylish and will be loved by everyone.

Blow these balloons up with helium and air, then shake to wake the confetti. Place in your venue with our backdrops for a beautiful centerpiece for your celebrations.

Each pack contains five confetti balloons measuring 12&quot; (Diameter).

Balloons are shipped flat - just add air or helium on arrival! 

HOW MANY?

This listing is for FIVE clear 12-inch balloons filled with ROUND ROSE GOLD CONFETTI and printed with Oh Baby!

IS THE TAIL INCLUDED?
No, but I have specialty tails to purchase separately listed in my shop at: https://www.etsy.com/shop/EnFete?ref=l2-shopheader-name&section_id=20790664
Yes, I have ribbons - message me if you need some and I&#39;ll create a listing for you!

Please note, when filled with helium confetti settles and can be shaken to help increase &#39;static&#39; to stick to sides   Filling with plain air gives a more dramatic look and more confetti sticks to the sides.  Not a toy!


Lots more matching OH BABY Themed items in the shop!  Complete your WHOLE party with EnFete!

Subscribe to receive info on new items & sales, party tips and free printables at:

https://pages.convertkit.com/ceba5cd529/b18dafea38",1572881234,1583335634,1549891100,1572881234,7.00,USD,25,['GR-TW-803'],"['clear balloons', 'confetti balloons', 'confetti filled', 'glam balloons', 'balloon bouquet', 'oh baby balloons', 'baby shower decor', 'baby girl shower', 'baby boy shower', 'new baby gift', 'sip and see decor', 'backdrop', 'rose gold balloons']",['Supplies'],[69150433],['Latex'],20790664,,1558618787,https://www.etsy.com/listing/682267593/oh-baby-balloons-rose-gold-confetti?utm_source=enfeteshop&utm_medium=api&utm_campaign=api,200,46,30193416802,1,3,someone_else,true,2010_2019,3,oz,8,4,2,in,False,,,,False,True,False,,False,en-US,False,6610,"['Craft Supplies & Tools', 'Party & Gifting', 'Party Supplies', 'Balloons']",False,False
706607981,active,100252069,69150433,"3 Big Round Balloons, Gold Confetti Filled 36 Inch","Our &#39;Gold Confetti Orb Balloon&#39; will be the highlight of your party! Guests will be wowed by this balloon as they walk into your venue! A truly stunning decoration - the gold confetti will shine away as you celebrate!
Fill the balloon with helium and shake to wake the confetti!  Perfect for a gold Oh Baby baby shower, a metallic and gold wedding, engagement party or bridal shower.  So many wonderful ways to celebrate using this balloon.

Place around the room for a spectacular finishing touch! Mix with the rest of our Pick & Mix range for an impressive party!


Each pack contains 3 balloons measuring 36 inches when inflated.


String and tails are NOT included.


Subscribe for updates, party tips, and free printables at:

https://pages.convertkit.com/ceba5cd529/b18dafea38",1572878389,1583332789,1557954027,1572878389,23.00,USD,33,['GR-PM-388'],"['giant round balloons', '36 inch balloon', 'baby shower balloons', 'big round balloons', 'little boy birthday', 'baby boy shower', 'graduation balloons', 'orb balloons', 'oh baby', 'she said yes', 'bridal shower', 'confetti balloons', 'gold wedding decor']",['Supplies'],[69150433],['Latex'],20790664,,1557954028,https://www.etsy.com/listing/706607981/3-big-round-balloons-gold-confetti?utm_source=enfeteshop&utm_medium=api&utm_campaign=api,70,14,30193416802,1,3,someone_else,true,2010_2019,12,oz,6,6,3,in,False,,,,False,False,False,,True,en-US,False,6610,"['Craft Supplies & Tools', 'Party & Gifting', 'Party Supplies', 'Balloons']",False,False
723140212,active,100252069,69150433,Giant Gold Crescent Moon Balloon 35 inch,"This foil gold crescent moon balloon is perfect for a moon and stars party.  (Gold, silver and rose gold star balloons are sold separately in the shop!) Find everything you need for a twinkle twinkle little star birthday, baby shower or other events in one shop.  Makes a  great addition to a DIY balloon arch.  Start with one of the balloon arches in our shop, and add shapes to match your theme!


Each pack contains 1 (one) GIANT 35&quot; GOLD CRESCENT MOON BALLOON

Balloons are shipped flat - just add air or helium on arrival! 


Complete your whole party with EnFete – browse the shop to find matching boutique party supplies – everything from cups and plates, to banners and balloons.  Everything you need to put together a perfectly coordinated party.

Subscribe for updates, party tips, and free printables at:

https://pages.convertkit.com/ceba5cd529/b18dafea38",1572845211,1583299611,1568594388,1572845211,10.00,USD,8,['BB-294626'],"['birthday balloons', 'little star party', 'princess party', 'little girl party', 'custom balloon', 'baby girl shower', 'moon and stars party', 'twinkle twinkle', 'baby shower', 'DIY balloon garland', 'giant balloons', 'crescent moon', 'moon balloon']",['Supplies'],[69150433],['Mylar'],20790664,,1568594389,https://www.etsy.com/listing/723140212/giant-gold-crescent-moon-balloon-35-inch?utm_source=enfeteshop&utm_medium=api&utm_campaign=api,6,1,30193416802,1,3,someone_else,true,2010_2019,4,oz,8,4,2,in,False,,,,False,True,False,,False,en-US,False,6610,"['Craft Supplies & Tools', 'Party & Gifting', 'Party Supplies', 'Balloons']",False,False
